FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202403;513881387;SP-204;32081090;FR;PT;10;EXW;11;3;;0,5;1,000;27;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-800;84213100;FR;PT;10;EXW;11;3;;3,6;1,000;277;;QV999999999999;
INTRA-EX;202403;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;196;;QV999999999999;
INTRA-EX;202403;513881387;FMINLH8-BK;76042100;FR;PT;10;EXW;11;3;;2;1,000;178;;QV999999999999;
INTRA-EX;202403;513881387;RIP-002-RD;40091100;FR;PT;10;EXW;11;3;;0,9;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;AC-S55-IC;84198998;FR;PT;10;EXW;11;3;;8,2;1,000;487;;FR13914440987;
INTRA-EX;202403;513881387;EVE-S55-CF-CHG;84212300;FR;PT;10;EXW;11;3;;1,9;1,000;686;;FR13914440987;
INTRA-EX;202403;513881387;E10-20-035-01-22;87088035;FR;PT;10;EXW;11;3;;11,2;1,000;210;;FR13914440987;
INTRA-EX;202403;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;FR13914440987;
INTRA-EX;202403;513881387;D650-0003-6;84099100;FR;PT;10;EXW;11;3;;1,8;1,000;171;;FR13914440987;
INTRA-EX;202403;513881387;AC-BM-ODP;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;12;;FR13914440987;
INTRA-EX;202403;513881387;EVE-M2C-CF-INT;84213100;FR;PT;10;EXW;11;3;;6;1,000;1779;;FR13914440987;
INTRA-EX;202403;513881387;SBW1171-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;77;;FR13914440987;
INTRA-EX;202403;513881387;AC-MK7-INLET;40091100;FR;PT;10;EXW;11;3;;0,3;1,000;67;;QV999999999999;
INTRA-EX;202403;513881387;06J103600AFKIT;84099100;FR;PT;10;EXW;11;3;;2,5;1,000;49;;QV999999999999;
INTRA-EX;202403;513881387;CTS-TR-1000;87089997;FR;PT;10;EXW;11;3;;9,8;1,000;833;;FR03837844190;
INTRA-EX;202403;513881387;AC-MK7-INLET;40091100;FR;PT;10;EXW;11;3;;0,3;1,000;67;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-255R;87089135;FR;PT;10;EXW;11;3;;8;1,000;322;;QV999999999999;
INTRA-EX;202403;513881387;L3P3BF2X;87089997;FR;PT;10;EXW;11;3;;1;1,000;322;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-CAN-RD;40093100;FR;PT;10;EXW;11;3;;0,3;1,000;29;;QV999999999999;
INTRA-EX;202403;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
INTRA-EX;202403;513881387;ATMSYGR04;87089135;FR;PT;10;EXW;11;3;;4,3;1,000;378;;FR87913220299;
INTRA-EX;202403;513881387;MS100192-4;84099100;FR;PT;10;EXW;11;3;;1,2;1,000;184;;QV999999999999;
INTRA-EX;202403;513881387;mmai-cla45-14bk;84213100;FR;PT;10;EXW;11;3;;3,8;1,000;347;;QV999999999999;
INTRA-EX;202403;513881387;SILZKBR8D8S;85111000;FR;PT;10;EXW;11;3;;0,1;6,000;55;;FR81803959303;
INTRA-EX;202403;513881387;VWR640015;87089997;FR;PT;10;EXW;11;3;;2,2;2,000;131;;FR71838456218;
INTRA-EX;202403;513881387;VWR640012;87089997;FR;PT;10;EXW;11;3;;2,2;1,000;62;;FR71838456218;
INTRA-EX;202403;513881387;VWR640015;87089997;FR;PT;10;EXW;11;3;;2,2;1,000;65;;FR71838456218;
INTRA-EX;202403;513881387;10.127.100K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;253;;FR29825099401;
INTRA-EX;202403;513881387;S-BM/T/32H;87089235;FR;PT;10;EXW;11;3;;30;1,000;4584;;FR58820771400;
INTRA-EX;202403;513881387;10.127.100K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;253;;FR91853808350;
INTRA-EX;202403;513881387;AC-200-CH-RD;40093100;FR;PT;10;EXW;11;3;;1;1,000;69;;FR91853808350;
INTRA-EX;202403;513881387;AC-200-CAN-RD;40093100;FR;PT;10;EXW;11;3;;0,3;1,000;14;;FR91853808350;
INTRA-EX;202403;513881387;AC-200-VRH-RD;40093100;FR;PT;10;EXW;11;3;;0,6;1,000;15;;FR91853808350;
INTRA-EX;202403;513881387;AC-MK45-RU-BK;87088055;FR;PT;10;EXW;11;3;;2,1;1,000;53;;FR91853808350;
INTRA-EX;202403;513881387;AC-MK5-FU-BL;87088055;FR;PT;10;EXW;11;3;;5;1,000;59;;FR91853808350;
INTRA-EX;202403;513881387;FMKCMK5-RD;40091100;FR;PT;10;EXW;11;3;;0,6;1,000;87;;FR91853808350;
INTRA-EX;202403;513881387;MMSD-G80-21WBK;87089135;SK;PT;10;EXW;11;3;;4,8;1,000;361;;SK2121780078;
INTRA-EX;202403;513881387;SBW0271-4P-Y;87083091;SK;PT;10;EXW;11;3;;0,4;1,000;68;;SK2121780078;
INTRA-EX;202403;513881387;S90-2-12-023-B-BT;87087050;SK;PT;10;EXW;11;3;;1,8;2,000;200;;SK2121780078;
INTRA-EX;202403;513881387;S90-2-10-038-B-BT;87087050;SK;PT;10;EXW;11;3;;1,8;2,000;190;;SK2121780078;
INTRA-EX;202403;513881387;SAU0631-4P-BK;87083091;SI;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202403;513881387;VWR810002;87089997;SI;PT;10;EXW;11;3;;0,5;1,000;79;;QV999999999999;
INTRA-EX;202403;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;40;;QV999999999999;
INTRA-EX;202403;513881387;MS100210-4;84099100;FR;PT;10;EXW;11;3;;1,1;1,000;124;;QV999999999999;
INTRA-EX;202403;513881387;MN44;87089235;LU;PT;10;EXW;11;3;;5,8;1,000;156;;QV999999999999;
INTRA-EX;202403;513881387;PRK-138-RECT;84213100;LU;PT;10;EXW;11;3;;2,6;1,000;203;;QV999999999999;
INTRA-EX;202403;513881387;CTS-HW-306;87089997;LU;PT;10;EXW;11;3;;0,9;1,000;83;;LU32430982;
INTRA-EX;202403;513881387;SBMC068;87089235;LU;PT;10;EXW;11;3;;2,2;1,000;304;;LU32430982;
INTRA-EX;202403;513881387;SILZKBR8D8S-8;85111000;LU;PT;10;EXW;11;3;;0,4;1,000;85;;QV999999999999;
INTRA-EX;202403;513881387;FMMD7;87089235;GR;PT;10;EXW;11;3;;0,6;1,000;76;;QV999999999999;
INTRA-EX;202403;513881387;AC-45-IC;84198998;GR;PT;10;EXW;11;3;;7,5;1,000;487;;GREL036257558;
INTRA-EX;202403;513881387;06D115562;84099100;GR;PT;10;EXW;11;3;;0,1;5,000;23;;GREL036257558;
INTRA-EX;202403;513881387;11427566327;84099100;GR;PT;10;EXW;11;3;;0,1;3,000;15;;GREL036257558;
INTRA-EX;202403;513881387;MMOP-TPS;84099100;DE;PT;10;EXW;11;3;;0,4;1,000;56;;QV999999999999;
INTRA-EX;202403;513881387;FMTUBL15;87089997;DE;PT;10;EXW;11;3;;0,6;1,000;124;;QV999999999999;
INTRA-EX;202403;513881387;FMKC017-RD;40091100;RO;PT;10;EXW;11;3;;0,7;1,000;80;;QV999999999999;
INTRA-EX;202403;513881387;FMTUBL4;87089997;PL;PT;10;EXW;11;3;;0,6;1,000;123;;QV999999999999;
INTRA-EX;202403;513881387;BNR30Z;87088055;PL;PT;10;EXW;11;3;;3,9;1,000;169;;QV999999999999;
INTRA-EX;202403;513881387;ATIKMAZ01;84213100;PL;PT;10;EXW;11;3;;3,6;1,000;206;;QV999999999999;
INTRA-EX;202403;513881387;SES1581ICP-RD;87089199;PL;PT;10;EXW;11;3;;3,5;1,000;329;;QV999999999999;
INTRA-EX;202403;513881387;MS100210-5;85111000;BE;PT;10;EXW;11;3;;1,4;1,000;154;;QV999999999999;
INTRA-EX;202403;513881387;WA302R+L;87088055;BE;PT;10;EXW;11;3;;5,5;1,000;191;;BE0831789648;
INTRA-EX;202403;513881387;E20-15-021-02-22;73202081;BE;PT;10;EXW;11;3;;8,4;1,000;183;;BE0831789648;
INTRA-EX;202403;513881387;UR-TW2-3300;87088055;BE;PT;10;EXW;11;3;;3,5;1,000;128;;QV999999999999;
INTRA-EX;202403;513881387;VWR630001;87141030;BE;PT;10;EXW;11;3;;1,9;1,000;154;;QV999999999999;
INTRA-EX;202403;513881387;ITGHYUNDAIi20NF;84213100;BE;PT;10;EXW;11;3;;3,1;1,000;350;;QV999999999999;
INTRA-EX;202403;513881387;E10-20-035-01-22;87088035;BE;PT;10;EXW;11;3;;11,2;1,000;210;;BE0781910268;
INTRA-EX;202403;513881387;FMKT025;40091100;BE;PT;10;EXW;11;3;;1,5;1,000;89;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-DI.B;87089997;BE;PT;10;EXW;11;3;;0,1;1,000;31;;QV999999999999;
INTRA-EX;202403;513881387;SHD0395-1P-BK;87083091;BE;PT;10;EXW;11;3;;0,2;1,000;17;;QV999999999999;
INTRA-EX;202403;513881387;SHD0394-6P-BK;87083091;BE;PT;10;EXW;11;3;;0,8;1,000;102;;QV999999999999;
INTRA-EX;202403;513881387;WA402;87088055;BE;PT;10;EXW;11;3;;1,7;1,000;57;;QV999999999999;
INTRA-EX;202403;513881387;MMBCC-CTR-17PBEBK2;87089997;BE;PT;10;EXW;11;3;;1,1;1,000;152;;QV999999999999;
INTRA-EX;202403;513881387;FMBH2-BK;;BE;PT;10;EXW;11;3;;0,1;1,000;21;;QV999999999999;
INTRA-EX;202403;513881387;FMKC018-BK;40091100;BE;PT;10;EXW;11;3;;0,5;1,000;122;;QV999999999999;
INTRA-EX;202403;513881387;SBW0271-4P-BK;87083091;BE;PT;10;EXW;11;3;;0,4;1,000;68;;BE0538995049;
INTRA-EX;202403;513881387;FMDV14T;84814090;BE;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;AC-B9RS-DPHS;87089997;IT;PT;10;EXW;11;3;;6,6;1,000;542;;IT02413110566;
INTRA-EX;202403;513881387;MMFS-BRZ-13P;84149000;IT;PT;10;EXW;11;3;;5,4;1,000;262;;QV999999999999;
INTRA-EX;202403;513881387;MS100192-4;84099100;IT;PT;10;EXW;11;3;;1,2;1,000;181;;QV999999999999;
INTRA-EX;202403;513881387;BMF73;87089235;IT;PT;10;EXW;11;3;;6,1;1,000;136;;IT02330960994;
INTRA-EX;202403;513881387;BMR72Z;87089997;IT;PT;10;EXW;11;3;;3,9;1,000;129;;IT02330960994;
INTRA-EX;202403;513881387;R7437-9;85111000;IT;PT;10;EXW;11;3;;0,1;29,000;1020;;IT03943631204;
INTRA-EX;202403;513881387;EVE-M2C-CF-INT;84213100;IT;PT;10;EXW;11;3;;6;1,000;1485;;IT03943631204;
INTRA-EX;202403;513881387;R7437-8-4;84099100;NL;PT;10;EXW;11;3;;0,2;1,000;150;;QV999999999999;
INTRA-EX;202403;513881387;SILZKFR8D7S-4;85111000;NL;PT;10;EXW;11;3;;0,2;1,000;33;;QV999999999999;
INTRA-EX;202403;513881387;WB-750;84213100;NL;PT;10;EXW;11;3;;0,4;1,000;53;;NL004676147B43;
INTRA-EX;202403;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;86;;NL002241494B08;
INTRA-EX;202403;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;86;;NL002241494B08;
INTRA-EX;202403;513881387;VWR1200R600E;84213100;NL;PT;10;EXW;11;3;;5,2;1,000;309;;NL002241494B08;
INTRA-EX;202403;513881387;MMOP-TPS;84099100;ES;PT;10;EXW;11;3;;0,4;1,000;55;;QV999999999999;
INTRA-EX;202403;513881387;AC-300-CP-4;84099100;ES;PT;10;EXW;11;3;;1;1,000;70;;QV999999999999;
INTRA-EX;202403;513881387;AC-R56-TB;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;59;;QV999999999999;
INTRA-EX;202403;513881387;MMTS-GTI-99;90321020;ES;PT;10;EXW;11;3;;0,1;1,000;47;;QV999999999999;
INTRA-EX;202403;513881387;AC-180S-TH-BK;40091100;ES;PT;10;EXW;11;3;;0,3;1,000;29;;QV999999999999;
INTRA-EX;202403;513881387;R7437-9-4;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;156;;QV999999999999;
INTRA-EX;202403;513881387;420103485B;70102000;ES;PT;10;EXW;11;3;;0,1;1,000;23;;QV999999999999;
INTRA-EX;202403;513881387;KDT914;87088020;ES;PT;10;EXW;11;3;;0,2;1,000;23;;QV999999999999;
INTRA-EX;202403;513881387;AC-211-OT;84198998;ES;PT;10;EXW;11;3;;1,3;1,000;96;;QV999999999999;
INTRA-EX;202403;513881387;AC-211-CFA;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;24;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-EM;87089997;ES;PT;10;EXW;11;3;;2,3;1,000;81;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-TM;87089997;ES;PT;10;EXW;11;3;;2,3;1,000;74;;QV999999999999;
INTRA-EX;202403;513881387;RE8C-L+RE9B-T;84099100;ES;PT;10;EXW;11;3;;0,4;1,000;98;;QV999999999999;
INTRA-EX;202403;513881387;VWR180000;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;14;;QV999999999999;
INTRA-EX;202403;513881387;06J103600AFKIT;84099100;ES;PT;10;EXW;11;3;;2,5;1,000;49;;QV999999999999;
INTRA-EX;202403;513881387;EVO9200;84213100;ES;PT;10;EXW;11;3;;7,5;1,000;352;;ES71636222P;
INTRA-EX;202403;513881387;MMTS-RX8-04L;90321020;ES;PT;10;EXW;11;3;;0,2;1,000;48;;QV999999999999;
INTRA-EX;202403;513881387;UR-TW2-986;87088055;ES;PT;10;EXW;11;3;;3,4;1,000;122;;QV999999999999;
INTRA-EX;202403;513881387;RE8C-L+RE9B-T;84099100;ES;PT;10;EXW;11;3;;0,4;1,000;98;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-CP-4;84099100;ES;PT;10;EXW;11;3;;1;1,000;111;;QV999999999999;
INTRA-EX;202403;513881387;AC-MK7-IT;84198998;ES;PT;10;EXW;11;3;;4,3;1,000;215;;QV999999999999;
INTRA-EX;202403;513881387;JSK-103-80;84213100;ES;PT;10;EXW;11;3;;1,3;1,000;112;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-BT;90262020;ES;PT;10;EXW;11;3;;0,2;1,000;28;;QV999999999999;
INTRA-EX;202403;513881387;ACSP1;84099100;ES;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202403;513881387;SSE0426-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202403;513881387;RBF600;27101999;ES;PT;10;EXW;11;3;;0,6;2,000;19;;QV999999999999;
INTRA-EX;202403;513881387;CTS-EXH-TP-0008;87089235;ES;PT;10;EXW;11;3;;4;1,000;133;;QV999999999999;
INTRA-EX;202403;513881387;MS100208-4;84099100;ES;PT;10;EXW;11;3;;1,1;1,000;123;;QV999999999999;
INTRA-EX;202403;513881387;BKR8EIX-4;85111000;ES;PT;10;EXW;11;3;;0,2;1,000;39;;QV999999999999;
INTRA-EX;202403;513881387;9-350;87089997;ES;PT;10;EXW;11;3;;1,2;1,000;161;;ESB54593710;
INTRA-EX;202403;513881387;MMRAD-GLF-99;87089135;ES;PT;10;EXW;11;3;;7,5;1,000;277;;QV999999999999;
INTRA-EX;202403;513881387;ATIKYGR01;84213100;ES;PT;10;EXW;11;3;;4,7;1,000;305;;QV999999999999;
INTRA-EX;202403;513881387;KCA478;87088055;ES;PT;10;EXW;11;3;;2,5;1,000;413;;ES44626642H;
INTRA-EX;202403;513881387;03K906051;90269000;ES;PT;10;EXW;11;3;;0,1;1,000;19;;ES48642003Q;
INTRA-EX;202403;513881387;AC-200-DP;87089235;ES;PT;10;EXW;11;3;;9,5;1,000;223;;QV999999999999;
INTRA-EX;202403;513881387;JSK-103-80;84213100;ES;PT;10;EXW;11;3;;1,3;1,000;113;;ESB42771618;
INTRA-EX;202403;513881387;AC-300-CP-6;84099100;ES;PT;10;EXW;11;3;;1,6;4,000;419;;ESB42771618;
INTRA-EX;202403;513881387;ATMSREN7;87089997;ES;PT;10;EXW;11;3;;0,9;1,000;116;;QV999999999999;
INTRA-EX;202403;513881387;FMDVSUB01;84814090;ES;PT;10;EXW;11;3;;0,6;1,000;151;;ES16628240E;
INTRA-EX;202403;513881387;SH-4-BK;40093100;ES;PT;10;EXW;11;3;;0,2;1,000;3;;ES16628240E;
INTRA-EX;202403;513881387;JSK-116-BK;84213100;ES;PT;10;EXW;11;3;;2,2;1,000;227;;ESB86420924;
INTRA-EX;202403;513881387;CTS-HW-031;87089235;ES;PT;10;EXW;11;3;;0,1;1,000;99;;QV999999999999;
INTRA-EX;202403;513881387;MMEXH-MUS8-15HP;87089235;ES;PT;10;EXW;11;3;;5;1,000;188;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-QS;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;74;;QV999999999999;
INTRA-EX;202403;513881387;03K906051;90269000;ES;PT;10;EXW;11;3;;0,1;1,000;19;;QV999999999999;
INTRA-EX;202403;513881387;NSF8;87088035;ES;PT;10;EXW;11;3;;3,3;1,000;115;;ES16628240E;
INTRA-EX;202403;513881387;KDT958;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;43;;ES16628240E;
INTRA-EX;202403;513881387;AC-N14-IND-RD;87089997;ES;PT;10;EXW;11;3;;1,2;1,000;59;;ESB65880908;
INTRA-EX;202403;513881387;MMR37-1501-70B;87087099;ES;PT;10;EXW;11;3;;1,9;1,000;97;;ESB65880908;
INTRA-EX;202403;513881387;FMKTR56N18-RD;40091100;ES;PT;10;EXW;11;3;;1,4;1,000;129;;ESB65880908;
INTRA-EX;202403;513881387;SBMC073;87089235;ES;PT;10;EXW;11;3;;11,4;1,000;299;;ESB65880908;
INTRA-EX;202403;513881387;"10W40 -YT";27101999;ES;PT;10;EXW;11;3;;1,9;3,000;44;;ESB65880908;
INTRA-EX;202403;513881387;10w60-2;27101999;ES;PT;10;EXW;11;3;;4,7;5,000;137;;ESB65880908;
INTRA-EX;202403;513881387;06K103495AC;87089997;ES;PT;10;EXW;11;3;;0,6;1,000;31;;QV999999999999;
INTRA-EX;202403;513881387;MS100192-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;184;;ESB67406884;
INTRA-EX;202403;513881387;6-1002-FRB;84133080;ES;PT;10;EXW;11;3;;0,4;1,000;90;;ESB26554915;
INTRA-EX;202403;513881387;9-350;87089997;ES;PT;10;EXW;11;3;;1,2;1,000;142;;ESB26554915;
INTRA-EX;202403;513881387;TS-0203-1033;87089997;ES;PT;10;EXW;11;3;;0,7;1,000;127;;ESB67497925;
INTRA-EX;202403;513881387;ARMAAD08VA-A;84213100;ES;PT;10;EXW;11;3;;4,4;1,000;893;;ESB67497925;
INTRA-EX;202403;513881387;06J103600AF;84099100;ES;PT;10;EXW;11;3;;2,5;2,000;28;;ESB67497925;
INTRA-EX;202403;513881387;Z1003100;84099100;ES;PT;10;EXW;11;3;;0,1;4,000;106;;ESB42954230;
INTRA-EX;202403;513881387;VWR31G7GT;87088035;ES;PT;10;EXW;11;3;;8;1,000;161;;ESB42954230;
INTRA-EX;202403;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;2,000;200;;ESB42954230;
INTRA-EX;202403;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;2,000;171;;ESB42954230;
INTRA-EX;202403;513881387;MS100192;85111000;ES;PT;10;EXW;11;3;;0,3;13,000;498;;ESB42954230;
INTRA-EX;202403;513881387;06J103600AF;84099100;ES;PT;10;EXW;11;3;;2,5;2,000;28;;ESB42954230;
INTRA-EX;202403;513881387;SP6063BLK;84213100;ES;PT;10;EXW;11;3;;2,3;1,000;189;;ESB66283003;
INTRA-EX;202403;513881387;MMFS-350Z-03;84149000;ES;PT;10;EXW;11;3;;5,8;1,000;140;;ESB66283003;
INTRA-EX;202403;513881387;MMAI-WRX-01P;84213100;ES;PT;10;EXW;11;3;;3,9;1,000;115;;ESB66283003;
INTRA-EX;202403;513881387;ACSP1;84099100;ES;PT;10;EXW;11;3;;0,5;1,000;18;;ESB66283003;
INTRA-EX;202403;513881387;VWR900001-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;173;;ES33549666a;
INTRA-EX;202403;513881387;UR-LA2-2090;87088055;FR;PT;10;EXW;11;3;;2;1,000;90;;QV999999999999;
INTRA-EX;202403;513881387;MMEXH-MUS8-15XP;87089235;FR;PT;10;EXW;11;3;;8,7;1,000;189;;QV999999999999;
INTRA-EX;202403;513881387;MMBCC-MUS8-18PBE;87089997;FR;PT;10;EXW;11;3;;1,5;1,000;156;;QV999999999999;
INTRA-EX;202403;513881387;FMVWQS;87089997;FR;PT;10;EXW;11;3;;0,7;1,000;108;;QV999999999999;
INTRA-EX;202403;513881387;S90-4-25-008;87087050;FR;PT;10;EXW;11;3;;1,6;1,000;109;;QV999999999999;
INTRA-EX;202403;513881387;S90-4-20-010;87087050;FR;PT;10;EXW;11;3;;1,6;1,000;109;;QV999999999999;
INTRA-EX;202403;513881387;DILKAR7C9H-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;49;;QV999999999999;
INTRA-EX;202403;513881387;TS-0203-1067;87089997;FR;PT;10;EXW;11;3;;0,7;1,000;389;;QV999999999999;
INTRA-EX;202403;513881387;06E898001-8;85111000;FR;PT;10;EXW;11;3;;1,9;1,000;209;;FR93901613281;
INTRA-EX;202403;513881387;BKR8EIX-8;84099100;FR;PT;10;EXW;11;3;;0,4;1,000;80;;FR93901613281;
INTRA-EX;202403;513881387;043DQ17144N;84833080;FR;PT;10;EXW;11;3;;2,9;1,000;408;;FR82814999132;
INTRA-EX;202403;513881387;8E0971824S-RD;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;14;;QV999999999999;
INTRA-EX;202403;513881387;4B1609H-STD;40091100;FR;PT;10;EXW;11;3;;0,3;1,000;44;;QV999999999999;
INTRA-EX;202403;513881387;SBW0261-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;77;;QV999999999999;
INTRA-EX;202403;513881387;AC-300-CP-6;84099100;FR;PT;10;EXW;11;3;;1,6;1,000;107;;QV999999999999;
INTRA-EX;202403;513881387;AC-FI7-RU;87088055;FR;PT;10;EXW;11;3;;2,9;1,000;83;;QV999999999999;
INTRA-EX;202403;513881387;AC-FIST7-QS;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;37;;QV999999999999;
INTRA-EX;202403;513881387;TS-0223-1093;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;208;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-800;84213100;FR;PT;10;EXW;11;3;;3,6;1,000;277;;QV999999999999;
INTRA-EX;202403;513881387;L3P3S7SX;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;322;;QV999999999999;
INTRA-EX;202403;513881387;VWR11G701;84213100;FR;PT;10;EXW;11;3;;0,3;1,000;81;;QV999999999999;
INTRA-EX;202403;513881387;"CTS-HW-036 ARP";87089997;FR;PT;10;EXW;11;3;;0,7;1,000;141;;QV999999999999;
INTRA-EX;202403;513881387;W13204;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;18;;QV999999999999;
INTRA-EX;202403;513881387;NurbStick-RD;39199080;FR;PT;10;EXW;11;3;;0,1;1,000;2;;QV999999999999;
INTRA-EX;202403;513881387;VWR810000;87089997;FR;PT;10;EXW;11;3;;0,2;1,000;28;;QV999999999999;
INTRA-EX;202403;513881387;SILFER8C7ES-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;64;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-270R;842131000;FR;PT;10;EXW;11;3;;4;1,000;279;;QV999999999999;
INTRA-EX;202403;513881387;MMTS-CTR-17;90321020;FR;PT;10;EXW;11;3;;0,2;1,000;51;;QV999999999999;
INTRA-EX;202403;513881387;CTS-IT-105R;84213100;FR;PT;10;EXW;11;3;;5;1,000;256;;QV999999999999;
INTRA-EX;202403;513881387;FMMK5CTC;87089135;FR;PT;10;EXW;11;3;;1,6;1,000;374;;FR62844329177;
INTRA-EX;202403;513881387;DILKAR8R9HS-4;85111000;FR;PT;10;EXW;11;3;;0,6;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;MS100208-4;84099100;FR;PT;10;EXW;11;3;;1,1;1,000;124;;QV999999999999;
INTRA-EX;202403;513881387;AC-200-PP;84198998;FR;PT;10;EXW;11;3;;0,5;1,000;82;;QV999999999999;
INTRA-EX;202403;513881387;BHF50Z;87088055;FR;PT;10;EXW;11;3;;5;1,000;173;;QV999999999999;
INTRA-EX;202403;513881387;KCA520;87088055;FR;PT;10;EXW;11;3;;1;1,000;91;;QV999999999999;
INTRA-EX;202403;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;40;;QV999999999999;
INTRA-EX;202403;513881387;SVW0630-4P-RD;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;77;;QV999999999999;
INTRA-EX;202403;513881387;RBF600;27101999;FR;PT;10;EXW;11;3;;0,6;2,000;19;;QV999999999999;
INTRA-EX;202403;513881387;107919;27101999;FR;PT;10;EXW;11;3;;1,2;1,000;4;;QV999999999999;
INTRA-EX;202403;513881387;VWR19G706;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;88;;QV999999999999;
INTRA-EX;202403;513881387;VWR180000;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;15;;QV999999999999;
INTRA-EX;202403;513881387;PFR8S8EG-6;87089997;FR;PT;10;EXW;11;3;;1,4;1,000;64;;QV999999999999;
INTRA-EX;202403;513881387;AC-211-IT;84198998;FR;PT;10;EXW;11;3;;5,5;1,000;187;;QV999999999999;
INTRA-EX;202403;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;339;;QV999999999999;
INTRA-EX;202403;513881387;AC-250-CH-BK;40093100;FR;PT;10;EXW;11;3;;2,4;1,000;194;;QV999999999999;
INTRA-EX;202403;513881387;SSE0426-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;77;;FR76819650474;
INTRA-EX;202403;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;339;;QV999999999999;
INTRA-EX;202403;513881387;10.127.203T;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;14;;QV999999999999;
INTRA-EX;202403;513881387;AC-Z33-FU;87089997;FR;PT;10;EXW;11;3;;4;1,000;74;;QV999999999999;
INTRA-EX;202403;513881387;D158-A001;87089997;FR;PT;10;EXW;11;3;;0,2;1,000;22;;QV999999999999;
INTRA-EX;202403;513881387;D650-0003-6;84099100;FR;PT;10;EXW;11;3;;1,8;1,000;171;;QV999999999999;
INTRA-EX;202403;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202403;513881387;MMR03-0102-BL;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;57;;QV999999999999;
INTRA-EX;202403;513881387;CTS-HW-0271;84099100;FR;PT;10;EXW;11;3;;0,4;1,000;64;;QV999999999999;
INTRA-EX;202403;513881387;11427566327;84099100;FR;PT;10;EXW;11;3;;0,1;1,000;5;;QV999999999999;
