REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
ARMABZC63S-A;1;1946.341463;1946.341463
ARMABZS63S-A;1;2600.000000;2600
ARMAFDFIST-A;3;342.000000;1026
ARMAFDMK30;2;342.000000;684
ARMAFDMSTG-A;3;522.000000;1566
ARMAFER488-A;1;4829.260163;4829.260163
ARMAGM82M4-A-3/4;3;1422.000000;4266
ARMAGOLF6R-A;3;783.414634;2350.243902
ARMAGOLF7G-A;3;980.100000;2940.3
ARMAHD2000-A;1;733.500000;733.5
ARMAHDATYR-A;2;990.000000;1980
ARMAIMPSTI-A;1;801.000000;801
ARMAMINR60-A;4;603.000000;2412
ARMAPORS991-A;1;2146.341463;2146.341463
ARMASKSC15-A;3;536.585366;1609.756098
ARMATYFT86-A;3;813.000000;2439
ARMATYPFK8-A;2;990.000000;1980
ARMATYYAGR-A;2;702.000000;1404
ASAF;5437;1.620000;8807.94
ASKC;2544;1.620000;4121.28
ATEXHFO6;3;187.480000;562.44
ATEXHHYU1;3;219.454500;658.3635
ATIKBMW2;2;352.140000;704.28
ATIKFO21;4;165.340000;661.36
ATIKFO33;3;281.700000;845.1
ATIKHYU5;2;282.704500;565.409
ATIKKIA1;1;300.870000;300.87
ATIKMAZ01;9;206.034000;1854.306
ATIKMINI04;3;352.130000;1056.39
ATIKNIS01;2;282.704500;565.409
ATIKVAG8;1;551.390000;551.39
ATIKYGR01;1;300.870000;300.87
ATIKYGR02;1;574.954000;574.954
ATINTBMW20;1;522.997000;522.997
ATINTBMW4;1;498.110000;498.11
ATINTBMW7;2;498.100000;996.2
ATINTFO12;2;442.660000;885.32
ATINTFO20;6;332.780000;1996.68
ATINTFO22;4;438.210000;1752.84
ATINTFO25;6;251.520000;1509.12
ATINTFO26;2;552.437000;1104.874
ATINTFO52;1;401.442000;401.442
ATINTFO55;2;496.540000;993.08
ATINTHYU1;3;507.874500;1523.6235
ATINTHYU4;2;553.390000;1106.78
ATINTKIA1;1;498.100000;498.1
ATINTMAZ01;3;474.398000;1423.194
ATINTMAZ02;2;791.361000;1582.722
ATINTMAZ05;1;417.346500;417.3465
ATINTMB02;1;460.120000;460.12
ATINTMINI01;2;368.736000;737.472
ATINTMINI05;3;522.997000;1568.991
ATINTP&C6;1;549.040000;549.04
ATINTP&C7;1;549.040000;549.04
ATINTP308;2;430.300000;860.6
ATINTREN1;1;443.700000;443.7
ATINTREN3;2;527.229000;1054.458
ATINTREN8;4;570.200000;2280.8
ATINTVAG11;1;498.110000;498.11
ATINTVAG12;4;693.090000;2772.36
ATINTVAG13;2;549.160000;1098.32
ATINTVAG18;2;954.925500;1909.851
ATINTVAG19;2;787.094500;1574.189
ATINTVAG28;2;830.930000;1661.86
ATINTVAG35;3;771.030000;2313.09
ATINTVAG4;1;417.346500;417.3465
ATINTVAG41;2;1101.850000;2203.7
ATINTVAG43;2;1049.380000;2098.76
ATINTVAG45;2;666.050000;1332.1
ATINTVAG46;5;258.700000;1293.5
ATINTVAG48;2;1049.380000;2098.76
ATINTVAG6;1;549.160000;549.16
ATINTVAG7;2;628.659000;1257.318
ATINTVAG8;2;576.720000;1153.44
ATINTYGR1;2;527.033500;1054.067
ATMSBMW13;1;210.780000;210.78
ATMSBMW7;2;239.530000;479.06
ATMSBMW8;2;110.160000;220.32
ATMSFK802;1;354.533500;354.5335
ATMSFO104;5;42.216500;211.0825
ATMSFO108;4;99.800000;399.2
ATMSFO123;1;335.370000;335.37
ATMSFO128;1;196.410000;196.41
ATMSFO129;1;364.120000;364.12
ATMSFO130;1;86.190000;86.19
ATMSFO132;1;239.530000;239.53
ATMSFO134;2;153.280000;306.56
ATMSFO135;2;114.950000;229.9
ATMSFO147;4;143.700000;574.8
ATMSFO25;2;522.997000;1045.994
ATMSFO4;2;89.760000;179.52
ATMSFO71;3;105.604500;316.8135
ATMSFT1;1;335.374500;335.3745
ATMSHYU3;4;249.560000;998.24
ATMSHYU4;1;219.454500;219.4545
ATMSHYU5;3;177.280000;531.84
ATMSHYU6;5;56.500000;282.5
ATMSHYU7;6;92.910000;557.46
ATMSHYU8;3;162.870000;488.61
ATMSKIA4;2;172.450000;344.9
ATMSMINI10;3;258.700000;776.1
ATMSMINI5;4;126.740000;506.96
ATMSMINI6;3;364.120000;1092.36
ATMSP&C2;1;251.520000;251.52
ATMSP3081;3;47.870000;143.61
ATMSREN10;6;143.700000;862.2
ATMSREN11;5;258.700000;1293.5
ATMSREN7;4;114.954000;459.816
ATMSREN8;7;114.954000;804.678
ATMSVAG10;2;143.700000;287.4
ATMSVAG5;2;417.346500;834.693
ATMSYGR01;2;181.070000;362.14
ATMSYGR02;4;258.704000;1034.816
ATMSYGR05;5;65.350000;326.75
ATMSYGR06;6;258.704000;1552.224
ATMSYGR07;6;115.720000;694.32
ATMSYGR08;4;119.749500;478.998
ATMSYGR09;5;150.890000;754.45
ATMSYGR10;2;201.200000;402.4
ATMSYGR11;2;110.160000;220.32
ATRADBMW1;1;570.204500;570.2045
ATRADYGR1;2;334.450000;668.9
ATRADYGR2;2;337.900000;675.8
AU128;1;1242.000000;1242
BAF13;1;188.690000;188.69
BBF15Z;4;209.770000;839.08
BBF38Z;4;209.780000;839.12
BBF43;3;167.610000;502.83
BBF44Z;2;283.570000;567.14
BBF46;7;228.660000;1600.62
BBR38Z;3;199.240000;597.72
BBR44;1;199.240000;199.24
BBR44Z;5;241.410000;1207.05
BFF95Z;2;273.030000;546.06
BFF96Z;3;209.780000;629.34
BFR68Z;2;251.940000;503.88
BFR78Z;2;209.780000;419.56
BFR80;2;200.804878;401.609756
BH-198;4;63.250000;253
BH-225;2;56.160000;112.32
BH-262ST;4;66.700000;266.8
BH-273;5;77.227642;386.13821
BH-279;4;71.300000;285.2
BH-304;1;69.000000;69
BH-305;1;126.500000;126.5
BH-326;3;92.000000;276
BH-326;3;92.000000;276
BH-330;3;81.292683;243.878049
BH-342;1;268.284553;268.284553
BHF48;2;209.780000;419.56
BHF50Z;4;199.240000;796.96
BHF52;4;209.780000;839.12
BHF53Z;2;193.650000;387.3
BHF78Z;2;209.780000;419.56
BHF96Z;2;182.227642;364.455284
BHF97Z;5;220.320000;1101.6
BHF98Z;2;188.690000;377.38
BHR36XZ;3;209.770000;629.31
BHR67Z;4;176.617886;706.471544
BHR75Z;6;230.860000;1385.16
BHR83XZ;3;209.780000;629.34
BHR84Z;3;199.240000;597.72
BHR87Z;2;258.270000;516.54
BHR96;3;251.373984;754.121952
BHR97Z;4;184.480000;737.92
BHR98Z;1;167.610000;167.61
BKF001Z;1;209.780000;209.78
BKR001Z;1;173.940000;173.94
BKR6E-11-4;10;15.440000;154.4
BKR7EIX;354;8.886179;3145.707366
BKR7EIX-4;10;59.878049;598.78049
BKR7EIX-4;10;59.878049;598.78049
BKR7EIX-4;10;59.878049;598.78049
BKR7EIX-4;10;59.878049;598.78049
BKR7EIX-4;10;59.878049;598.78049
BKR8EIX;78;8.120000;633.36
BKR8EIX-4;10;62.186992;621.86992
BKR8EIX-6;10;93.276423;932.76423
BKR8EIX-8;10;124.373984;1243.73984
BM139;2;564.650000;1129.3
BM22;1;457.715447;457.715447
BM23;2;619.620000;1239.24
BM5G9448AE;24;21.943089;526.634136
BMF23Z;3;209.780000;629.34
BMF48;1;188.690000;188.69
BMF49Z;3;185.730000;557.19
BMF51X;6;188.700000;1132.2
BMF54Z;8;199.240000;1593.92
BMF55Z;2;172.350000;344.7
BMF57Z;3;209.770000;629.31
BMF58X;3;258.270000;774.81
BMF63Z;5;188.690000;943.45
BMF65Z;2;210.560976;421.121952
BMF67Z;4;204.400000;817.6
BMF73;2;209.780000;419.56
BMF74;2;206.495935;412.99187
BMR12Z;6;188.690000;1132.14
BMR72Z;1;199.240000;199.24
BMR74Z;2;191.861789;383.723578
BMR77Z;3;178.160000;534.48
BMR78XZ;4;199.240000;796.96
BMR81Z;8;167.610000;1340.88
BMR84Z;1;162.590000;162.59
BMR92Z;4;209.780000;839.12
BMR96Z;5;209.780000;1048.9
BNF19Z;3;172.350000;517.05
BNF33Z;5;220.320000;1101.6
BNF40Z;2;388.990000;777.98
BNF41Z;2;220.320000;440.64
BNF42Z;5;209.780000;1048.9
BNR11XXZ;3;209.770000;629.31
BNR20XZ;6;199.240000;1195.44
BNR30Z;4;199.240000;796.96
BNR36XZ;3;209.770000;629.31
BNR37Z;2;185.959350;371.9187
BPR8EIX;28;21.690000;607.32
BPR8EIX-4;10;63.861789;638.61789
BRF13Z;3;205.560000;616.68
BRR13Z;3;195.020000;585.06
BSF19XZ;2;209.670000;419.34
BSF20Z;2;188.690000;377.38
BSF33Z;3;188.690000;566.07
BSF39Z;2;188.690000;377.38
BSF45XZ;3;230.860000;692.58
BSF48Z;2;172.350000;344.7
BSR20XXXZ;1;209.770000;209.77
BSR20XZ;8;188.690000;1509.52
BSR33Z;2;188.690000;377.38
BSR37Z;5;188.690000;943.45
BSR49XZ;3;209.780000;629.34
BSR53Z;4;188.690000;754.76
BTF102Z;2;194.570000;389.14
BTF81Z;3;188.690000;566.07
BTR102Z;4;194.570000;778.28
BTR105Z;3;297.880000;893.64
BTR84Z;3;188.690000;566.07
BTR99Z;2;185.730000;371.46
BW-MK3352V1;1;220.320000;220.32
BWF19XZ;6;209.770000;1258.62
BWF19XZ;6;209.770000;1258.62
BWF20XZ;9;209.780000;1888.02
BWF21XZ;4;230.860000;923.44
BWF22Z;6;230.860000;1385.16
BWR19Z;4;188.690000;754.76
BWR20XZ;11;209.770000;2307.47
BWR20XZ;11;209.770000;2307.47
BWR21XZ;9;209.780000;1888.02
BWR22XZ;6;209.780000;1258.68
BWR23Z;1;185.959350;185.95935
BWR24Z;5;209.780000;1048.9
BWR25XZ;6;230.860000;1385.16
CBK0001;2;1268.284553;2536.569106
CBK0046;2;1170.723577;2341.447154
CBK0047;2;1073.162602;2146.325204
CBK0051;1;3414.626016;3414.626016
CBK0058;1;2926.821138;2926.821138
CG85-02-0002;9;316.800000;2851.2
CG85-02-0007;1;320.000000;320
CG85-02-0C20;2;770.731707;1541.463414
CI100033-A;6;33.325000;199.95
CI100033-B;6;188.609756;1131.658536
CI100035;3;438.975610;1316.92683
CI100035-B;4;292.674797;1170.699188
CI100037;6;438.980000;2633.88
CI100038;3;878.040650;2634.12195
CI100038-A;1;438.980000;438.98
CI100038-B;1;317.065041;317.065041
CI100039-B;3;154.463415;463.390245
CI100040;1;465.845528;465.845528
CI100042;5;1268.284553;6341.422765
CI100052;7;292.674797;2048.723579
CI100053;7;292.674797;2048.723579
CI100059;1;2439.016260;2439.01626
CK-003;6;18.691057;112.146342
CLK-2;16;26.821138;429.138208
COASFST16T3;5;239.829268;1199.14634
COASRM250;3;235.750000;707.25
COASRMR26;2;304.750000;609.5
COMBO-NOV-MQB;10;650.398374;6503.98374
CRSE3PK;1;558.110000;558.11
CRZ33K;1;691.310000;691.31
CS57-AR60004;1;145.000000;145
CS57-AR60009;3;63.000000;189
CS57-AR60010;7;62.100000;434.7
CS57-AR60012;2;78.300000;156.6
CS57-AR60016;2;65.700000;131.4
CS57-AR60019;3;61.200000;183.6
CS57-AR60020;1;61.200000;61.2
CS57-AR60022;4;58.500000;234
CS57-AR60037;2;68.400000;136.8
CS57-AR60038;3;145.800000;437.4
CS57-AR60041;5;82.000000;410
CS57-AR60046;4;63.900000;255.6
CT12;1;456.150000;456.15
CTS-20T-MK5-DF;1;780.480000;780.48
CTS-20T-MQB-DF;1;780.480000;780.48
CTS-A90-HX;2;585.357724;1170.715448
CTS-ACC-008;4;78.040650;312.1626
CTS-ACC-SUPRAKIT;2;154.463415;308.92683
CTS-AF-270;6;43.080000;258.48
CTS-AF-275;12;48.772358;585.268296
CTS-B58-HX;1;449.990000;449.99
CTS-BV-0009-3;5;224.990000;1124.95
CTS-CC-MK5FSI;5;390.235772;1951.17886
CTS-CC-MK6TSI;3;439.016260;1317.04878
CTS-CPA-001;6;69.100000;414.6
CTS-CRI-13920T;3;494.990000;1484.97
CTS-CRI-14422;5;544.707317;2723.536585
CTS-CRI-14422;5;544.707317;2723.536585
CTS-DB-MK4-60D;6;45.520325;273.12195
CTS-EM-B567-50D;4;92.670000;370.68
CTS-EM-B8-50D;4;195.110000;780.44
CTS-EM-MK45-6-60D;6;117.065041;702.390246
CTS-EM-MK456-4-60D;1;113.810000;113.81
CTS-EM-MK456-4-60D;1;113.810000;113.81
CTS-EM-MK456-4-60D;1;113.810000;113.81
CTS-EM-MK456-4-60D;1;113.810000;113.81
CTS-EM-MQB-60D;1;113.740000;113.74
CTS-EM-MQB-60D;1;113.740000;113.74
CTS-EXH-CB-0001;1;682.920000;682.92
CTS-EXH-CB-0002;5;731.700000;3658.5
CTS-EXH-CB-0003;2;894.300000;1788.6
CTS-EXH-CB-0007.0;3;780.480000;2341.44
CTS-EXH-CB-0008;3;731.700000;2195.1
CTS-EXH-CB-0015;1;1341.455285;1341.455285
CTS-EXH-CB-0017;1;585.360000;585.36
CTS-EXH-CB-0020-2;2;894.300000;1788.6
CTS-EXH-DP-0001-FSI;2;373.975610;747.95122
CTS-EXH-DP-0001-FSI;2;373.975610;747.95122
CTS-EXH-DP-0003;2;390.235772;780.471544
CTS-EXH-DP-0007;3;695.110000;2085.33
CTS-EXH-DP-0008;1;321.940000;321.94
CTS-EXH-DP-0010;2;536.580000;1073.16
CTS-EXH-DP-0014;4;439.020000;1756.08
CTS-EXH-DP-0015;3;487.796748;1463.390244
CTS-EXH-DP-0017;5;585.360000;2926.8
CTS-EXH-DP-0024-S;2;321.130000;642.26
CTS-EXH-DP-0025;4;487.800000;1951.2
CTS-EXH-DP-0026;3;1260.154472;3780.463416
CTS-EXH-DP-0029;5;449.990000;2249.95
CTS-EXH-DP-0029-CAT;5;539.990000;2699.95
CTS-EXH-TP-0004-B8;1;174.790000;174.79
CTS-EXH-TP-0007;4;146.330000;585.32
CTS-EXH-TP-0008;1;146.330000;146.33
CTS-EXH-TP-0009;2;544.710000;1089.42
CTS-EXH-TP-0016;7;854.990000;5984.93
CTS-F1x-M5M6-DF;1;975.601626;975.601626
CTS-F8X-HX;3;487.800000;1463.4
CTS-F9X-M5M8-DF;2;1382.105691;2764.211382
CTS-FPK-002;3;487.800000;1463.4
CTS-FPK-002;3;487.800000;1463.4
CTS-HS-150;10;35.990000;359.9
CTS-HW-003;2;56.900000;113.8
CTS-HW-0090;5;161.990000;809.95
CTS-HW-0091;14;168.280000;2355.92
CTS-HW-0099;2;168.280000;336.56
CTS-HW-0133;12;156.090000;1873.08
CTS-HW-0150;4;53.990000;215.96
CTS-HW-0151;32;195.110000;6243.52
CTS-HW-0199;13;78.040000;1014.52
CTS-HW-0199;13;78.040000;1014.52
CTS-HW-0199;13;78.040000;1014.52
CTS-HW-0243;4;78.040000;312.16
CTS-HW-0248;9;78.040000;702.36
CTS-HW-028;11;89.420000;983.62
CTS-HW-030;11;81.290000;894.19
CTS-HW-031;1;121.940000;121.94
"CTS-HW-036 ARP";18;138.203252;2487.658536
"CTS-HW-036 ARP";18;138.203252;2487.658536
"CTS-HW-036 ARP";18;138.203252;2487.658536
CTS-HW-040;2;126.010000;252.02
CTS-HW-046;7;117.880000;825.16
CTS-HW-046;7;117.880000;825.16
CTS-HW-046;7;117.880000;825.16
CTS-HW-118;5;38.200000;191
CTS-HW-118;5;38.200000;191
CTS-HW-118;5;38.200000;191
CTS-HW-216-AWD;8;78.040000;624.32
CTS-HW-216-FWD;5;78.040000;390.2
CTS-HW-250;3;369.910000;1109.73
CTS-HW-257;4;89.420000;357.68
CTS-HW-262;1;223.569106;223.569106
CTS-HW-306;5;80.990000;404.95
CTS-HW-308;1;146.333333;146.333333
CTS-HW-310;2;80.990000;161.98
CTS-HW-360;23;243.894309;5609.569107
CTS-HW-361;3;78.040000;234.12
CTS-HW-380;5;97.550000;487.75
CTS-HW-408;4;126.820000;507.28
CTS-HW-450;9;134.138211;1207.243899
CTS-HW-455;3;161.990000;485.97
CTS-HW-532;6;78.040650;468.2439
CTS-HW-540;7;292.674797;2048.723579
CTS-HX-007;2;390.235772;780.471544
CTS-IGN-006;288;35.990000;10365.12
CTS-IGN-007;248;35.990000;8925.52
CTS-IGN-008;86;35.990000;3095.14
CTS-IGN-009;82;31.040000;2545.28
CTS-IGN-009;82;31.040000;2545.28
CTS-IT-020;3;162.590000;487.77
CTS-IT-105R;33;301.617886;9953.390238
CTS-IT-110;25;227.630000;5690.75
CTS-IT-180;3;292.670000;878.01
CTS-IT-190;3;292.670000;878.01
CTS-IT-210;10;186.980000;1869.8
CTS-IT-220R;15;321.940000;4829.1
CTS-IT-250;24;370.720000;8897.28
CTS-IT-255R;5;349.585366;1747.92683
CTS-IT-256;2;195.113821;390.227642
CTS-IT-258;9;165.845528;1492.609752
CTS-IT-259;9;152.990000;1376.91
CTS-IT-260;14;263.410000;3687.74
CTS-IT-270R;37;321.130000;11881.81
CTS-IT-270R;37;321.130000;11881.81
CTS-IT-272R;7;251.990000;1763.93
CTS-IT-275;2;195.110000;390.22
CTS-IT-275;2;195.110000;390.22
CTS-IT-277;4;206.990000;827.96
CTS-IT-280;3;165.845528;497.536584
CTS-IT-280;3;165.845528;497.536584
CTS-IT-285;19;81.290000;1544.51
CTS-IT-285;19;81.290000;1544.51
CTS-IT-288;1;325.195122;325.195122
CTS-IT-290R;2;269.990000;539.98
CTS-IT-291;1;195.110000;195.11
CTS-IT-292;3;195.110000;585.33
CTS-IT-300R;24;296.990000;7127.76
CTS-IT-310;5;192.670000;963.35
CTS-IT-312;4;126.010000;504.04
CTS-IT-340;9;269.990000;2429.91
CTS-IT-348;3;292.670000;878.01
CTS-IT-349;2;263.410000;526.82
CTS-IT-500;3;162.593496;487.780488
CTS-IT-600;13;191.050000;2483.65
CTS-IT-800;8;300.804878;2406.439024
CTS-IT-820;5;179.990000;899.95
CTS-IT-825;2;341.990000;683.98
CTS-IT-932;2;390.235772;780.471544
CTS-IT-938;10;357.715447;3577.15447
CTS-IT-940;1;269.990000;269.99
CTS-LS-007;8;224.990000;1799.92
CTS-LS-008;7;224.990000;1574.93
CTS-LS-009;8;224.990000;1799.92
CTS-LS-010;3;224.990000;674.97
CTS-LS-012;3;224.990000;674.97
CTS-LS-017;8;224.990000;1799.92
CTS-MM-TAI-3;4;39.020000;156.08
CTS-SIL-0019;2;59.340000;118.68
CTS-SIL-0070;11;77.227642;849.504062
CTS-SIL-0070;11;77.227642;849.504062
CTS-SIL-083;3;62.990000;188.97
CTS-SIL-B8-ITKIT;3;195.110000;585.33
CTS-SIL-NOISE;4;21.130000;84.52
CTS-SUS-2002;2;135.764228;271.528456
CTS-TB-B-4;2;117.065041;234.130082
CTS-TM-AUDI2-50D;3;82.920000;248.76
CTS-TM-MK4-60D;2;117.065041;234.130082
CTS-TM-MK56-60D;17;117.065041;1990.105697
CTS-TM-MK56-60D;17;117.065041;1990.105697
CTS-TM-MK56-60D;17;117.065041;1990.105697
CTS-TR-0300RS;4;1658.528455;6634.11382
CTS-TR-1000;11;813.000000;8943
CTS-TR-1050;5;1463.410000;7317.05
CTS-TR-1050-OG;3;1463.406504;4390.219512
CTS-TR-1050X;1;1799.990000;1799.99
CTS-TR-1059;1;2536.577236;2536.577236
CTS-TR-1070;5;1463.406504;7317.03252
CTS-TR-1550-82;3;2536.577236;7609.731708
D014-A001;2;47.437500;94.875
D018-A001;3;63.250000;189.75
D043-A001;1;31.625000;31.625
D119-A001;1;163.392000;163.392
D133-A001;2;115.954500;231.909
D134-A001;2;23.172500;46.345
D135-A001;2;18.975000;37.95
D147-A001;3;447.340000;1342.02
D153-A001;2;229.990000;459.98
D155-A001;3;206.990000;620.97
D157-A001;2;55.190000;110.38
D158-A001;2;28.740000;57.48
D401-0033;9;32.512195;292.609755
D401-0035;8;33.325203;266.601624
D401-0039;5;33.325203;166.626015
D401-0041;2;34.138211;68.276422
D401-0042;2;60.967480;121.93496
D590-0005;2;666.658537;1333.317074
D650-0003-4;10;111.800000;1118
D650-0003-6;10;167.700000;1677
D650-0003-8;10;223.600000;2236
D650-0004-4;10;111.800000;1118
D650-0004-6;10;167.700000;1677
D650-0004-8;10;223.600000;2236
D650-0009-4;10;139.790000;1397.9
D650-0009-6;10;209.680000;2096.8
D650-0010-4;10;139.790000;1397.9
D650-0010-6;10;209.680000;2096.8
D660-0009A;1;1951.211382;1951.211382
D660-0027;1;1951.211382;1951.211382
D660-0079-BLK;2;2536.577236;5073.154472
D660-0101;3;749.951220;2249.85366
D760-0035;1;1853.650407;1853.650407
D760-0038;9;459.951220;4139.56098
D760-0045;2;1599.951220;3199.90244
D760-0061;3;178.853659;536.560977
D760-0063;3;1599.951220;4799.85366
DB42FK;2;286.380000;572.76
DBA2120S-2;2;218.680000;437.36
DBA2145S-2;1;186.760000;186.76
DBA2367S-2;2;269.380000;538.76
DBA2472S-2;2;199.991870;399.98374
DBA2500S-2;1;197.640000;197.64
DBA2806S-2;3;173.162602;519.487806
DBA2808S-2;3;224.382114;673.146342
DBA2832S-2;2;212.820000;425.64
DBA2847S-2;3;175.000000;525
DBA2951S-2;2;187.070000;374.14
DBA2959S-2;1;282.000000;282
DBA2964S-2;1;312.000000;312
DBA2965S-2;1;189.680000;189.68
DBA3715S-2;1;204.640000;204.64
DBA418S-2;1;250.340000;250.34
DBA419S-2;1;250.340000;250.34
DBA42163S-2;2;344.820000;689.64
DBA42165S-2;1;385.100000;385.1
DBA42166S-2;1;431.060000;431.06
DBA42224S-2;1;379.544715;379.544715
DBA42225S-2;1;379.544715;379.544715
DBA42280S-2;2;359.235772;718.471544
DBA42366S-2;2;394.731707;789.463414
DBA42500S-2;2;296.440000;592.88
DBA42550S-2;1;343.700000;343.7
DBA42656S-10-2;2;351.170732;702.341464
DBA42676S-2;4;344.820000;1379.28
DBA42677S-2;1;316.140000;316.14
DBA42698S-2;3;385.100000;1155.3
DBA42699S-2;1;266.634146;266.634146
DBA42809S-2;5;257.080000;1285.4
DBA42809S-2;5;257.080000;1285.4
DBA42830S-2;6;287.480000;1724.88
DBA42957S-2;3;256.940000;770.82
DBA42968S-2;1;370.280000;370.28
DBA43146S-2;2;383.420000;766.84
DBA43342S-2;2;444.900000;889.8
DBA43343S-2;2;353.460000;706.92
DBA4482S-2;2;296.440000;592.88
DBA4649S-2;2;284.544715;569.08943
DBA4650S-2;2;288.609756;577.219512
DBA4654S-10-2;2;352.292683;704.585366
DBA4838S-2;4;312.000000;1248
DBA4838S-2;4;312.000000;1248
DBA52321BLKS;1;828.920000;828.92
DBA52834SLVS-2;1;862.080000;862.08
DBA52844SLVS-2;3;878.660000;2635.98
DBA53002WSLVXD-2;1;947.320000;947.32
DBA53004SLVS-2;2;976.840000;1953.68
DBA53298SLVS-2;1;921.540000;921.54
DBA53700BLKS-2;2;873.520000;1747.04
DBA53912SLVS-2;1;1004.056911;1004.056911
DBA53912SLVXD-2;1;992.160000;992.16
DBA600S-2;2;310.660000;621.32
DBA601S-2;1;186.200000;186.2
DCPR8EKP;36;19.350000;696.6
DCPR8EKP-6;10;96.739837;967.39837
DI-BM/CA/1;1;1018.050000;1018.05
DILKAR7B11;18;16.260163;292.682934
DILKAR7B11-6;10;149.680000;1496.8
DILKAR7C9H;32;17.320000;554.24
DILKAR7C9H-4;10;77.227642;772.27642
DILKAR8A8;42;28.410000;1193.22
DILKAR8A8-6;10;211.373984;2113.73984
DILKAR8R9HS-4;10;96.821138;968.21138
DP-BM/SS/3;2;1312.186992;2624.373984
DP-BM/SS/9;1;1899.450000;1899.45
DP-MINR56/57;1;869.097561;869.097561
DV100001;3;195.113821;585.341463
E-BM/T/12;1;1956.150000;1956.15
E-BM/T/3;1;2058.630000;2058.63
E-BM/T/5;3;2268.284553;6804.853659
E-BM/T/9;1;2464.750000;2464.75
E-TY/SS/3;2;425.195122;850.390244
E10-15-004-03-22;3;265.000000;795
E10-15-007-04-22;2;217.878049;435.756098
E10-15-007-08-22;1;224.382114;224.382114
E10-15-007-09-22;1;224.382114;224.382114
E10-15-007-14-20;4;204.000000;816
E10-15-009-01-22;1;303.000000;303
E10-15-009-05-22;2;275.731707;551.463414
E10-15-011-02-22;1;259.284553;259.284553
E10-15-011-04-22;2;259.284553;518.569106
E10-15-014-04-22;2;303.000000;606
E10-15-022-02-22;2;327.008130;654.01626
E10-15-027-01-22;1;487.609756;487.609756
E10-20-001-02-22;2;286.170732;572.341464
E10-20-011-06-22;2;396.000000;792
E10-20-014-17-22;2;341.455285;682.91057
E10-20-016-01-22;4;234.130081;936.520324
E10-20-016-03-22;1;381.000000;381
E10-20-022-09-22;2;382.105691;764.211382
E10-20-031-09-22;5;357.000000;1785
E10-20-035-01-22;3;373.000000;1119
E10-20-041-01-22;2;340.552846;681.105692
E10-20-043-07-22;2;556.000000;1112
E10-20-046-02-22;3;312.495935;937.487805
E10-20-047-03-22;1;315.000000;315
E10-20-049-01-22;3;388.000000;1164
E10-20-049-06-22;3;367.000000;1101
E10-20-052-03-22;1;404.000000;404
E10-25-036-05-22;3;458.000000;1374
E10-25-043-06-22;2;262.593496;525.186992
E10-30-013-01-22;3;270.000000;810
E10-35-016-05-22;2;234.130081;468.260162
E10-35-016-09-22;3;269.918699;809.756097
E10-35-020-02-22;2;250.000000;500
E10-35-023-08-22;2;247.674797;495.349594
E10-35-023-14-22;2;312.186992;624.373984
E10-35-046-01-22;4;297.000000;1188
E10-35-047-07-22;2;239.829268;479.658536
E10-40-011-01-22;2;243.894309;487.788618
E10-40-036-06-22;1;253.479675;253.479675
E10-42-040-06-22;2;324.105691;648.211382
E10-42-052-03-22;1;326.000000;326
E10-46-035-03-22;1;310.560976;310.560976
E10-55-007-01-22;1;277.666667;277.666667
E10-55-008-05-22;2;250.577236;501.154472
E10-55-013-03-22;2;217.682927;435.365854
E10-57-002-01-22;2;252.000000;504
E10-63-020-01-22;2;267.471545;534.94309
E10-70-009-01-22;1;223.487805;223.487805
E10-70-010-01-22;3;210.560976;631.682928
E10-70-018-01-22;2;250.869919;501.739838
E10-75-003-15-22;5;258.528455;1292.642275
E10-75-012-05-22;2;262.593496;525.186992
E10-75-017-05-22;2;263.406504;526.813008
E10-75-020-05-22;2;288.609756;577.219512
E10-80-015-02-22;1;272.000000;272
E10-81-010-05-22;3;200.804878;602.414634
E10-81-010-05-22;3;200.804878;602.414634
E10-82-001-01-22;1;259.284553;259.284553
E10-82-043-01-22;2;277.666667;555.333334
E10-82-092-01-22;4;313.000000;1252
E10-85-008-02-22;2;184.544715;369.08943
E10-85-024-02-22;1;240.000000;240
E10-85-040-01-22;2;202.203252;404.406504
E10-85-043-02-22;3;346.000000;1038
E10-85-043-06-22;2;332.000000;664
E1570-140;3;327.000000;981
E20-15-007-02-22;2;234.138211;468.276422
E20-15-021-02-22;4;326.000000;1304
E20-15-021-05-22;2;269.910569;539.821138
E20-15-021-06-22;10;365.000000;3650
E20-15-021-06-22;10;365.000000;3650
E20-55-019-01-22;3;257.349593;772.048779
E20-65-013-02-22;3;245.000000;735
E20-65-015-02-22;2;222.756098;445.512196
E20-65-015-02-22;2;222.756098;445.512196
E20-81-003-02-22;1;233.325203;233.325203
E20-81-009-02-22;4;227.634146;910.536584
E20-81-016-04-22;2;275.000000;550
E20-85-003-01-22;1;183.731707;183.731707
E20-85-051-05-22;2;345.000000;690
E20-85-051-06-22;3;285.357724;856.073172
E40-15-021-01-11;4;583.000000;2332
E40-15-021-04-11;3;710.000000;2130
E40-15-023-01-11;2;435.365854;870.731708
E40-20-031-03-11;2;601.544715;1203.08943
E40-82-089-02-11;1;598.365854;598.365854
E40-85-008-01-10;2;241.455285;482.91057
E40-85-014-06-11;4;528.447154;2113.788616
E4023-140;1;296.739837;296.739837
E4043-140;1;301.853659;301.853659
E5517-140;1;259.284553;259.284553
