FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202405;513881387;EVE-G8XMV2-CF-INT;84213100;FR;PT;10;EXW;11;3;;7,2;1,000;1987;;FR82530667591;
INTRA-EX;202405;513881387;EVE-N55V2-CF-INT;84213100;FR;PT;10;EXW;11;3;;5,1;1,000;985;;FR26750353237;
INTRA-EX;202405;513881387;AC-45-DP;87089235;FR;PT;10;EXW;11;3;;7;1,000;230;;FR73881389712;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;CI100038;40093100;CZ;PT;10;EXW;11;3;;4,2;1,000;1079;;CZ27684971;
INTRA-EX;202405;513881387;AC-MK7-IT;84198998;HR;PT;10;EXW;11;3;;4,3;1,000;217;;HR59018407849;
INTRA-EX;202405;513881387;CTS-IT-275;87089235;HR;PT;10;EXW;11;3;;1,7;1,000;169;;HR59018407849;
INTRA-EX;202405;513881387;AC-MK7-MD;87089997;HR;PT;10;EXW;11;3;;0,4;2,000;131;;HR59018407849;
INTRA-EX;202405;513881387;AC-MK7-INLET;40091100;HR;PT;10;EXW;11;3;;0,3;1,000;67;;HR59018407849;
INTRA-EX;202405;513881387;EUPD4002112R;84099100;GR;PT;10;EXW;11;3;;1,4;1,000;868;;GREL998006812;
INTRA-EX;202405;513881387;R7437-9-4;87089997;GR;PT;10;EXW;11;3;;0,2;1,000;188;;GREL998006812;
INTRA-EX;202405;513881387;028CF19151;84099100;GR;PT;10;EXW;11;3;;2,6;1,000;489;;GREL134876316;
INTRA-EX;202405;513881387;VWR141001;87089997;GR;PT;10;EXW;11;3;;11;1,000;623;;GREL997528837;
INTRA-EX;202405;513881387;216EVOEOP-RB;87089997;BE;PT;10;EXW;11;3;;0,4;1,000;95;;BE0723303264;
INTRA-EX;202405;513881387;216EVOWT-C;90262020;BE;PT;10;EXW;11;3;;0,2;1,000;61;;BE0723303264;
INTRA-EX;202405;513881387;216EVOOT-RB;90269000;BE;PT;10;EXW;11;3;;0,3;1,000;55;;BE0723303264;
INTRA-EX;202405;513881387;216EVOBO;90262020;BE;PT;10;EXW;11;3;;0,3;1,000;79;;BE0723303264;
INTRA-EX;202405;513881387;284779;87082910;BE;PT;10;EXW;11;3;;2,5;1,000;738;;BE06.5993.4748;
INTRA-EX;202405;513881387;R-AUD-001-I;84099100;BE;PT;10;EXW;11;3;;3,5;1,000;607;;BE06.5993.4748;
INTRA-EX;202405;513881387;4B1609H-STD;40091100;BE;PT;10;EXW;11;3;;0,3;1,000;53;;BE06.5993.4748;
INTRA-EX;202405;513881387;KT4006;87089997;BE;PT;10;EXW;11;3;;0,8;1,000;805;;BE06.5993.4748;
INTRA-EX;202405;513881387;F2177P+F2179P;87082910;BE;PT;10;EXW;11;3;;1,5;1,000;652;;BE06.5993.4748;
INTRA-EX;202405;513881387;CTS-HW-0420R-BK;87089997;BE;PT;10;EXW;11;3;;5;1,000;917;;BE06.5993.4748;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;039DD21131;84099100;ES;PT;10;EXW;11;3;;2,8;1,000;453;;ESB82776808;
INTRA-EX;202405;513881387;OPSB1478HP;40091100;ES;PT;10;EXW;11;3;;1,5;1,000;185;;ESB82776808;
INTRA-EX;202405;513881387;E10-55-007-01-22;73202081;ES;PT;10;EXW;11;3;;10;1,000;185;;ESB82776808;
INTRA-EX;202405;513881387;043DR14164;84099100;ES;PT;10;EXW;11;3;;4;1,000;693;;ESB67170993;
INTRA-EX;202405;513881387;186236;87082910;ES;PT;10;EXW;11;3;;3,6;1,000;999;;ESB67170993;
INTRA-EX;202405;513881387;AC-211-OT;84198998;ES;PT;10;EXW;11;3;;1,3;1,000;116;;ESB97675995;
INTRA-EX;202405;513881387;CTS-TR-1050;87089997;ES;PT;10;EXW;11;3;;12,1;1,000;1619;;ESB97675995;
INTRA-EX;202405;513881387;PRK-144-BK;84213100;FR;PT;10;EXW;11;3;;4,8;1,000;559;;FR21818982837;
INTRA-EX;202405;513881387;FMMD2;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;146;;FR31949705149;
INTRA-EX;202405;513881387;LAP3VGT7;87089997;FR;PT;10;EXW;11;3;;1;1,000;287;;FR31949705149;
INTRA-EX;202405;513881387;FMCB-RD;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;16;;FR31949705149;
INTRA-EX;202405;513881387;VWR670007;87089997;FR;PT;10;EXW;11;3;;1,1;1,000;102;;FR31949705149;
INTRA-EX;202405;513881387;E20-15-021-02-22;73202081;FR;PT;10;EXW;11;3;;8,4;1,000;220;;FR31949705149;
INTRA-EX;202405;513881387;VWR81G700;87088055;FR;PT;10;EXW;11;3;;2,6;1,000;547;;FR31949705149;
INTRA-EX;202405;513881387;VWRA10000;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;9;;FR31949705149;
INTRA-EX;202405;513881387;AC-MK7-HPFP;87089997;FR;PT;10;EXW;11;3;;1,2;1,000;629;;FR01821481033;
INTRA-EX;202405;513881387;ATINTVAG10-BL;87089199;FR;PT;10;EXW;11;3;;15,5;1,000;583;;FR61510684905;
INTRA-EX;202405;513881387;ATRADYGR1;87089135;EE;PT;10;EXW;11;3;;4,2;1,000;342;;EE102228311;
INTRA-EX;202405;513881387;WB-567;84213100;LT;PT;10;EXW;11;3;;0,3;1,000;48;;QV999999999999;
INTRA-EX;202405;513881387;CTS-HW-360;40091100;SE;PT;10;EXW;11;3;;1,4;1,000;239;;QV999999999999;
INTRA-EX;202405;513881387;FMBP3;40091100;SK;PT;10;EXW;11;3;;1,3;1,000;328;;SK2121384881;
INTRA-EX;202405;513881387;D650-0009-6;84099100;SK;PT;10;EXW;11;3;;1,8;1,000;214;;SK2121384881;
INTRA-EX;202405;513881387;L3P3BF3W;90261029;HR;PT;10;EXW;11;3;;1;1,000;310;;QV999999999999;
INTRA-EX;202405;513881387;10.127.100K;84132000;HR;PT;10;EXW;11;3;;0,3;1,000;302;;QV999999999999;
INTRA-EX;202405;513881387;PF04;90262020;RO;PT;10;EXW;11;3;;0,2;1,000;207;;QV999999999999;
INTRA-EX;202405;513881387;AC-200K04-MD;87089997;DE;PT;10;EXW;11;3;;0,4;1,000;68;;QV999999999999;
INTRA-EX;202405;513881387;200001132;87089997;PL;PT;10;EXW;11;3;;15,7;1,000;685;;PL5472002575;
INTRA-EX;202405;513881387;FM1582i;87089997;PL;PT;10;EXW;11;3;;13,5;1,000;590;;PL6831081487;
INTRA-EX;202405;513881387;FMDV23A-BK;87089997;PL;PT;10;EXW;11;3;;0,6;1,000;196;;PL6711664039;
INTRA-EX;202405;513881387;R7437-8-4;84099100;BE;PT;10;EXW;11;3;;0,2;1,000;152;;BE0725724306;
INTRA-EX;202405;513881387;MS100192-4;84099100;BE;PT;10;EXW;11;3;;1,2;1,000;184;;BE0725724306;
INTRA-EX;202405;513881387;RBF600;27101999;BE;PT;10;EXW;11;3;;0,6;3,000;28;;QV999999999999;
INTRA-EX;202405;513881387;MS100204-4;84099100;BE;PT;10;EXW;11;3;;1,2;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;SVW0630-4P-BK;87083091;BE;PT;10;EXW;11;3;;0,5;1,000;78;;QV999999999999;
INTRA-EX;202405;513881387;VWR1200R600E;84213100;BE;PT;10;EXW;11;3;;5,2;5,000;1547;;BE0789537438;
INTRA-EX;202405;513881387;FMINDDS3-BK;84213100;IT;PT;10;EXW;11;3;;1,2;1,000;126;;IT03656931205;
INTRA-EX;202405;513881387;PF04;90262020;IT;PT;10;EXW;11;3;;0,2;1,000;159;;IT03656931205;
INTRA-EX;202405;513881387;VWR1200R601E;84213100;IT;PT;10;EXW;11;3;;5,2;1,000;338;;IT08908800967;
INTRA-EX;202405;513881387;VWR12G7R600ITBLA;84213100;IT;PT;10;EXW;11;3;;0,8;1,000;76;;IT08908800967;
INTRA-EX;202405;513881387;VWR12G7R600ITINLET;87089997;IT;PT;10;EXW;11;3;;0,4;1,000;100;;IT08908800967;
INTRA-EX;202405;513881387;AC-MK7-MD;87089997;IT;PT;10;EXW;11;3;;0,4;1,000;43;;IT08908800967;
INTRA-EX;202405;513881387;AC-MK7-FPT;84133080;IT;PT;10;EXW;11;3;;0,1;1,000;6;;IT08908800967;
INTRA-EX;202405;513881387;VWR1130RS;842131000;IT;PT;10;EXW;11;3;;0,4;1,000;52;;IT08908800967;
INTRA-EX;202405;513881387;AC-200-DVBO;84818040;IT;PT;10;EXW;11;3;;0,3;5,000;60;;IT14481871003;
INTRA-EX;202405;513881387;10.127.100K;84132000;IT;PT;10;EXW;11;3;;0,3;1,000;227;;IT14481871003;
INTRA-EX;202405;513881387;EVE-F56-LCI-CF-INT;84213100;IT;PT;10;EXW;11;3;;4,9;1,000;1156;;IT03943631204;
INTRA-EX;202405;513881387;EVE-E60V2-CF-INT;84213100;IT;PT;10;EXW;11;3;;4,6;1,000;1087;;IT03943631204;
INTRA-EX;202405;513881387;MMAI-MK7-15P;84213100;IT;PT;10;EXW;11;3;;5,2;1,000;203;;IT03943631204;
INTRA-EX;202405;513881387;MMAI-MK7-15X;84213100;IT;PT;10;EXW;11;3;;4,7;1,000;299;;IT03943631204;
INTRA-EX;202405;513881387;10.127.1002K;84133080;IT;PT;10;EXW;11;3;;0,6;1,000;454;;IT03943631204;
INTRA-EX;202405;513881387;10.127.100K;84132000;IT;PT;10;EXW;11;3;;0,3;2,000;454;;IT03943631204;
INTRA-EX;202405;513881387;AC-MK7-MD;87089997;IT;PT;10;EXW;11;3;;0,4;4,000;175;;IT03943631204;
INTRA-EX;202405;513881387;10.127.101K;84133080;IT;PT;10;EXW;11;3;;0,3;2,000;454;;IT03943631204;
INTRA-EX;202405;513881387;MMAI-CIV-16RD;1;IT;PT;10;EXW;11;3;;5;1,000;189;;IT02710790060;
INTRA-EX;202405;513881387;EVE-ST38Y-CF-INT;84213100;IT;PT;10;EXW;11;3;;7;1,000;1285;;IT03943631204;
INTRA-EX;202405;513881387;EVE-G8XMV2-CF-INT;84213100;IT;PT;10;EXW;11;3;;7,2;1,000;1987;;IT03943631204;
INTRA-EX;202405;513881387;KLC163;87088035;NL;PT;10;EXW;11;3;;0,9;1,000;120;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-4;87089997;NL;PT;10;EXW;11;3;;0,2;1,000;156;;QV999999999999;
INTRA-EX;202405;513881387;AC-FIST7-QS;87089997;NL;PT;10;EXW;11;3;;0,3;1,000;24;;NL002241494B08;
INTRA-EX;202405;513881387;AC-180-DB;87089997;NL;PT;10;EXW;11;3;;1,5;1,000;21;;NL002241494B08;
INTRA-EX;202405;513881387;VWR12G60RFO;842131000;NL;PT;10;EXW;11;3;;0,5;1,000;76;;NL002254344B79;
INTRA-EX;202405;513881387;VWR810002;87089997;NL;PT;10;EXW;11;3;;0,5;1,000;56;;NL002254344B79;
INTRA-EX;202405;513881387;VWR17G7R600;40091100;NL;PT;10;EXW;11;3;;0,2;2,000;76;;NL002254344B79;
INTRA-EX;202405;513881387;VWR12G7R600ITINLET;87089997;NL;PT;10;EXW;11;3;;0,4;2,000;200;;NL002254344B79;
INTRA-EX;202405;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;86;;NL002254344B79;
INTRA-EX;202405;513881387;R7437-9;85111000;NL;PT;10;EXW;11;3;;0,1;8,000;281;;NL002254344B79;
INTRA-EX;202405;513881387;VWR180000;87089997;NL;PT;10;EXW;11;3;;0,1;2,000;18;;NL002254344B79;
INTRA-EX;202405;513881387;SILZKGR8C8S;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;60;;NL002254344B79;
INTRA-EX;202405;513881387;SILZKBR8D8S;85111000;NL;PT;10;EXW;11;3;;0,1;2,000;18;;NL002254344B79;
INTRA-EX;202405;513881387;VWR120010;40091100;NL;PT;10;EXW;11;3;;1,4;1,000;178;;NL002254344B79;
INTRA-EX;202405;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;119;;NL002241494B08;
INTRA-EX;202405;513881387;R7437-8;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;137;;NL002241494B08;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;MMOC-BRZ-13T;87089135;ES;PT;10;EXW;11;3;;5,4;1,000;689;;ES71155708X;
INTRA-EX;202405;513881387;KLC182;87088055;ES;PT;10;EXW;11;3;;1;1,000;145;;ES71155708X;
INTRA-EX;202405;513881387;ME37;87089235;ES;PT;10;EXW;11;3;;15,5;1,000;983;;ESF21229786;
INTRA-EX;202405;513881387;EVO1502;84213100;ES;PT;10;EXW;11;3;;5,3;1,000;373;;ES02288137M;
INTRA-EX;202405;513881387;FMVWQS;87089997;ES;PT;10;EXW;11;3;;0,7;1,000;130;;ES02288137M;
INTRA-EX;202405;513881387;MS100208-4;84099100;ES;PT;10;EXW;11;3;;1,1;1,000;149;;ES02288137M;
INTRA-EX;202405;513881387;1K0121407A;87089997;ES;PT;10;EXW;11;3;;0,8;1,000;11;;ES04842987S;
INTRA-EX;202405;513881387;MMRAD-MAC-06;87089135;ES;PT;10;EXW;11;3;;8,3;1,000;335;;ES04842987S;
INTRA-EX;202405;513881387;VWR180002;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;36;;ES04842987S;
INTRA-EX;202405;513881387;03H971921;84099100;ES;PT;10;EXW;11;3;;0,1;1,000;27;;ES04842987S;
INTRA-EX;202405;513881387;VWR180000;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;18;;ES04842987S;
INTRA-EX;202405;513881387;IZKR7B-6;85111000;ES;PT;10;EXW;11;3;;0,2;1,000;66;;ES04842987S;
INTRA-EX;202405;513881387;034-1ZZ-0002;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;103;;ES16610275C;
INTRA-EX;202405;513881387;COMBO-NOV-MQB;84213100;ES;PT;10;EXW;11;3;;5,5;1,000;579;;ES16610275C;
INTRA-EX;202405;513881387;VWR12G50D;10;ES;PT;10;EXW;11;3;;1,7;1,000;237;;ES44534463T;
INTRA-EX;202405;513881387;SILFER8C7ES-5;85111000;ES;PT;10;EXW;11;3;;0,3;1,000;63;;QV999999999999;
INTRA-EX;202405;513881387;STY0015-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;82;;QV999999999999;
INTRA-EX;202405;513881387;06K103495AC;87089997;ES;PT;10;EXW;11;3;;0,6;1,000;31;;QV999999999999;
INTRA-EX;202405;513881387;FMKCAVXR-BK;40091100;ES;PT;10;EXW;11;3;;1,3;1,000;148;;QV999999999999;
INTRA-EX;202405;513881387;DBA42676S-2;87089997;ES;PT;10;EXW;11;3;;25;1,000;315;;QV999999999999;
INTRA-EX;202405;513881387;ATMSMINI5;87089997;ES;PT;10;EXW;11;3;;1,6;1,000;128;;QV999999999999;
INTRA-EX;202405;513881387;ILZKBR7B8G-4;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;35;;QV999999999999;
INTRA-EX;202405;513881387;AC-300-CP-4;84099100;ES;PT;10;EXW;11;3;;1;1,000;70;;QV999999999999;
INTRA-EX;202405;513881387;MMRT-MUS-15EBK;87089997;ES;PT;10;EXW;11;3;;3,4;1,000;164;;QV999999999999;
INTRA-EX;202405;513881387;11427566327;84099100;ES;PT;10;EXW;11;3;;0,1;4,000;20;;QV999999999999;
INTRA-EX;202405;513881387;VWR810002;87089997;ES;PT;10;EXW;11;3;;0,5;1,000;79;;QV999999999999;
INTRA-EX;202405;513881387;WB-427;84213100;ES;PT;10;EXW;11;3;;0,3;1,000;48;;QV999999999999;
INTRA-EX;202405;513881387;R28-10-2;40091100;ES;PT;10;EXW;11;3;;1;1,000;82;;QV999999999999;
INTRA-EX;202405;513881387;30-4110;87089997;ES;PT;10;EXW;11;3;;0,7;1,000;175;;ES71676122a;
INTRA-EX;202405;513881387;AC-MK7-MD;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;65;;QV999999999999;
INTRA-EX;202405;513881387;U5237-6;84099100;ES;PT;10;EXW;11;3;;1,8;1,000;145;;ESB01685627;
INTRA-EX;202405;513881387;U5055-6;84099100;ES;PT;10;EXW;11;3;;1,5;1,000;131;;QV999999999999;
INTRA-EX;202405;513881387;FMBP4;87089997;ES;PT;10;EXW;11;3;;2,4;1,000;180;;QV999999999999;
INTRA-EX;202405;513881387;FMTIA11-BK;87089997;ES;PT;10;EXW;11;3;;2,1;1,000;230;;QV999999999999;
INTRA-EX;202405;513881387;FMMD7;87089235;ES;PT;10;EXW;11;3;;0,6;1,000;82;;QV999999999999;
INTRA-EX;202405;513881387;SHY0800-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,8;1,000;76;;QV999999999999;
INTRA-EX;202405;513881387;5w30;27101999;ES;PT;10;EXW;11;3;;1,9;2,000;57;;QV999999999999;
INTRA-EX;202405;513881387;105777;27101999;ES;PT;10;EXW;11;3;;1,1;3,000;43;;QV999999999999;
INTRA-EX;202405;513881387;107920;27101999;ES;PT;10;EXW;11;3;;1,2;2,000;31;;QV999999999999;
INTRA-EX;202405;513881387;ILZKBR7B8G-4;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;35;;QV999999999999;
INTRA-EX;202405;513881387;U5055-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;87;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-4;87089997;ES;PT;10;EXW;11;3;;0,2;2,000;314;;ESB67963272;
INTRA-EX;202405;513881387;SVWS043;87089235;ES;PT;10;EXW;11;3;;20;1,000;571;;ES43179343V;
INTRA-EX;202405;513881387;216BFWGFPSM;90262020;ES;PT;10;EXW;11;3;;0,5;1,000;36;;ES43179343V;
INTRA-EX;202405;513881387;SVWC043;87089235;ES;PT;10;EXW;11;3;;8,6;1,000;269;;ES43179343V;
INTRA-EX;202405;513881387;VWR120010;40091100;ES;PT;10;EXW;11;3;;1,4;1,000;178;;ESB67497925;
INTRA-EX;202405;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;338;;ESB67497925;
INTRA-EX;202405;513881387;U5001;85111000;ES;PT;10;EXW;11;3;;0,3;4,000;63;;ES44534463T;
INTRA-EX;202405;513881387;PFR7Z-TG;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;30;;ES44534463T;
INTRA-EX;202405;513881387;CTS-IT-285;40091100;ES;PT;10;EXW;11;3;;0,3;1,000;59;;ESB42954230;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;ES;PT;10;EXW;11;3;;4;1,000;247;;ESB42954230;
INTRA-EX;202405;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;2,000;171;;ESB42954230;
INTRA-EX;202405;513881387;VWR19G701;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;40;;ESB42954230;
INTRA-EX;202405;513881387;VWR630000;87141030;ES;PT;10;EXW;11;3;;1,9;1,000;114;;ESB42954230;
INTRA-EX;202405;513881387;VWR12G7R600FO;84213100;ES;PT;10;EXW;11;3;;0,5;1,000;76;;ESB42954230;
INTRA-EX;202405;513881387;VWR630003;10;ES;PT;10;EXW;11;3;;2,3;1,000;114;;ESB42954230;
INTRA-EX;202405;513881387;VWR1200R600E;84213100;ES;PT;10;EXW;11;3;;5,2;1,000;309;;ESB42954230;
INTRA-EX;202405;513881387;VWR3131S3;73209090;ES;PT;10;EXW;11;3;;9,2;1,000;161;;ESB04855516;
INTRA-EX;202405;513881387;VWR31G80R;73209090;ES;PT;10;EXW;11;3;;8;1,000;161;;ESB04855516;
INTRA-EX;202405;513881387;VWR31G8GT;87089997;ES;PT;10;EXW;11;3;;7,9;1,000;161;;ESB04855516;
INTRA-EX;202405;513881387;VSM74-C1SA3;8708803590;ES;PT;10;EXW;11;3;;27;1,000;683;;ESB66283003;
INTRA-EX;202405;513881387;AC-R56-TB;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;39;;ES44534463T;
INTRA-EX;202405;513881387;KLC150;87088035;ES;PT;10;EXW;11;3;;1;1,000;85;;ES18062887K;
INTRA-EX;202405;513881387;BWR22XZ;87088055;ES;PT;10;EXW;11;3;;7,8;1,000;136;;ES18062887K;
INTRA-EX;202405;513881387;AC-180S-TH-BL;40091100;ES;PT;10;EXW;11;3;;0,3;1,000;19;;ESB42771618;
INTRA-EX;202405;513881387;AC-211-IT;84198998;ES;PT;10;EXW;11;3;;5,5;1,000;125;;ESB42771618;
INTRA-EX;202405;513881387;KCA472;87088035;ES;PT;10;EXW;11;3;;1,7;1,000;136;;ESB42771618;
INTRA-EX;202405;513881387;AC-MK7R-DP;87089235;ES;PT;10;EXW;11;3;;11,3;1,000;185;;ESB42771618;
INTRA-EX;202405;513881387;U5014;84099100;ES;PT;10;EXW;11;3;;0,3;16,000;339;;ESB42771618;
INTRA-EX;202405;513881387;E40-42-040-06-11;73202081;FR;PT;10;EXW;11;3;;9,1;1,000;564;;FR05522412154;
INTRA-EX;202405;513881387;FMTIA2-BK;40091100;FR;PT;10;EXW;11;3;;1,5;1,000;160;;FR05522412154;
INTRA-EX;202405;513881387;EVE-TRB8V8S-LHD-STK;84213100;FR;PT;10;EXW;11;3;;1,4;1,000;734;;FR06821613569;
INTRA-EX;202405;513881387;SBMP094;87089235;FR;PT;10;EXW;11;3;;13,4;1,000;355;;FR07818794620;
INTRA-EX;202405;513881387;PPF-2102;842131000;FR;PT;10;EXW;11;3;;0,7;1,000;51;;FR07818794620;
INTRA-EX;202405;513881387;SILZKGR8B8S-6;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;69;;FR07818794620;
INTRA-EX;202405;513881387;SBW0261-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,5;1,000;93;;FR07818794620;
INTRA-EX;202405;513881387;32018-AZ010;84213100;FR;PT;10;EXW;11;3;;13;1,000;806;;FR08848538377;
INTRA-EX;202405;513881387;200001124;87089135;FR;PT;10;EXW;11;3;;8,3;1,000;1351;;FR08880445945;
INTRA-EX;202405;513881387;AC-WS-12-BT;87088099;FR;PT;10;EXW;11;3;;1,2;1,000;55;;FR09538385113;
INTRA-EX;202405;513881387;AC-WS-15-BT;87088099;FR;PT;10;EXW;11;3;;1,2;1,000;60;;FR09538385113;
INTRA-EX;202405;513881387;AC-S1-CH-RD;40091100;FR;PT;10;EXW;11;3;;2,9;1,000;170;;FR09538385113;
INTRA-EX;202405;513881387;107920;27101999;FR;PT;10;EXW;11;3;;1,2;1,000;18;;FR09538385113;
INTRA-EX;202405;513881387;E10-15-014-04-22;87088035;FR;PT;10;EXW;11;3;;10;1,000;204;;FR09538385113;
INTRA-EX;202405;513881387;AC-S55-MP;87089235;FR;PT;10;EXW;11;3;;15;1,000;629;;FR09848339883;
INTRA-EX;202405;513881387;20VW33006X-BL;87089997;FR;PT;10;EXW;11;3;;26,7;1,000;1417;;FR11452992845;
INTRA-EX;202405;513881387;FMBP3;40091100;FR;PT;10;EXW;11;3;;1,3;1,000;393;;FR11808645576;
INTRA-EX;202405;513881387;BM76;87089235;FR;PT;10;EXW;11;3;;4,5;1,000;365;;FR11808645576;
INTRA-EX;202405;513881387;MS100208-6;84099100;FR;PT;10;EXW;11;3;;2,2;1,000;149;;FR12792690208;
INTRA-EX;202405;513881387;CTS-HW-266-187;87089997;FR;PT;10;EXW;11;3;;2,7;1,000;387;;FR12792690208;
INTRA-EX;202405;513881387;FMDVMK7A-BK;87089997;FR;PT;10;EXW;11;3;;0,6;1,000;244;;FR12812220770;
INTRA-EX;202405;513881387;CTS-IT-270R;842131000;FR;PT;10;EXW;11;3;;4;1,000;335;;FR12812220770;
INTRA-EX;202405;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;6,000;252;;FR13529158636;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;74;;FR13529158636;
INTRA-EX;202405;513881387;AC-S55-INLET;40091100;FR;PT;10;EXW;11;3;;2,3;1,000;296;;FR13529158636;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;125;;FR14503639650;
INTRA-EX;202405;513881387;06F129717D;87089235;FR;PT;10;EXW;11;3;;0,1;1,000;10;;FR14503639650;
INTRA-EX;202405;513881387;MMINT-MK6-06;87089199;FR;PT;10;EXW;11;3;;14,4;1,000;768;;FR14503639650;
INTRA-EX;202405;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;48;;FR14503639650;
INTRA-EX;202405;513881387;DBA42830S-2;87089997;FR;PT;10;EXW;11;3;;23,3;1,000;310;;FR16812002004;
INTRA-EX;202405;513881387;VWR670006;87089235;FR;PT;10;EXW;11;3;;2,8;1,000;204;;FR16812002004;
INTRA-EX;202405;513881387;ATIKFO14;87089997;FR;PT;10;EXW;11;3;;4,5;1,000;669;;FR16892316258;
INTRA-EX;202405;513881387;FMMK5FMIC;87089997;FR;PT;10;EXW;11;3;;16,4;1,000;781;;FR18809388663;
INTRA-EX;202405;513881387;CTS-EXH-TP-0012;87089235;FR;PT;10;EXW;11;3;;4,8;1,000;755;;FR21842127813;
INTRA-EX;202405;513881387;FMSCPS53T;87089997;FR;PT;10;EXW;11;3;;0,7;1,000;212;;FR21842127813;
INTRA-EX;202405;513881387;FMSCPS53TIK;87089997;FR;PT;10;EXW;11;3;;1,8;1,000;206;;FR21842127813;
INTRA-EX;202405;513881387;K04-0064;87089997;FR;PT;10;EXW;11;3;;15;1,000;1299;;FR23812965960;
INTRA-EX;202405;513881387;10w60-2;27101999;FR;PT;10;EXW;11;3;;4,7;1,000;32;;FR23812965960;
INTRA-EX;202405;513881387;EVE-RS5-CF-ENG;84099100;FR;PT;10;EXW;11;3;;1,5;1,000;863;;FR23813497617;
INTRA-EX;202405;513881387;BMR94Z;87088055;FR;PT;10;EXW;11;3;;2,6;1,000;268;;FR23829958032;
INTRA-EX;202405;513881387;ES-351301;87089997;FR;PT;10;EXW;11;3;;1,3;1,000;83;;FR23829958032;
INTRA-EX;202405;513881387;UR-TW4-3717;87088055;FR;PT;10;EXW;11;3;;4,3;1,000;193;;FR23829958032;
INTRA-EX;202405;513881387;SD-3513149;87089997;FR;PT;10;EXW;11;3;;12,7;1,000;249;;FR23829958032;
INTRA-EX;202405;513881387;MS100097;84213100;FR;PT;10;EXW;11;3;;0,3;1,000;113;;FR25849320429;
INTRA-EX;202405;513881387;CTS-IT-285;40091100;FR;PT;10;EXW;11;3;;0,3;1,000;99;;FR25849320429;
INTRA-EX;202405;513881387;VWR140010;40093100;FR;PT;10;EXW;11;3;;1,7;1,000;271;;FR25849320429;
